Team,Game ID,Type,Inning,Score
Rangers,745111,Offensive,7,1
Rangers,745111,Offensive,8,0
Rangers,745111,Offensive,9,1
Rays,745111,Offensive,1,0
Rays,745111,Offensive,2,0
Rays,745111,Offensive,3,1
Rays,745111,Offensive,4,0
Rays,745111,Offensive,5,4
Rays,745111,Offensive,6,0
Rays,745111,Offensive,7,0
Rays,745111,Offensive,8,0
Rays,745111,Offensive,9,0
Rockies,746898,Offensive,1,0
Rockies,746898,Offensive,2,0
Rockies,746898,Offensive,3,0
Rockies,746898,Offensive,4,0
Rockies,746898,Offensive,5,0
Rockies,746898,Offensive,6,0
Rockies,746898,Offensive,7,2
Rockies,746898,Offensive,8,0
Rockies,746898,Offensive,9,0
Cubs,746898,Offensive,1,2
Cubs,746898,Offensive,2,1
Cubs,746898,Offensive,3,3
Cubs,746898,Offensive,4,1
Cubs,746898,Offensive,5,0
Cubs,746898,Offensive,6,3
Cubs,746898,Offensive,7,2
Cubs,746898,Offensive,8,0
Cubs,746898,Offensive,9,0
Braves,746814,Offensive,1,0
Braves,746814,Offensive,2,0
Braves,746814,Offensive,3,0
Braves,746814,Offensive,4,0
Braves,746814,Offensive,5,0
Braves,746814,Offensive,6,0
Braves,746814,Offensive,7,1
Braves,746814,Offensive,8,0
Braves,746814,Offensive,9,1
White Sox,746814,Offensive,1,0
White Sox,746814,Offensive,2,0
White Sox,746814,Offensive,3,0
White Sox,746814,Offensive,4,0
White Sox,746814,Offensive,5,0
White Sox,746814,Offensive,6,1
White Sox,746814,Offensive,7,1
White Sox,746814,Offensive,8,1
White Sox,746814,Offensive,9,0
Blue Jays,746411,Offensive,1,0
Blue Jays,746411,Offensive,2,0
Blue Jays,746411,Offensive,3,0
Blue Jays,746411,Offensive,4,0
Blue Jays,746411,Offensive,5,0
Blue Jays,746411,Offensive,6,0
Blue Jays,746411,Offensive,7,0
Blue Jays,746411,Offensive,8,0
Blue Jays,746411,Offensive,9,2
Astros,746411,Offensive,1,0
Astros,746411,Offensive,2,0
Astros,746411,Offensive,3,0
Astros,746411,Offensive,4,1
Astros,746411,Offensive,5,0
Astros,746411,Offensive,6,0
Astros,746411,Offensive,7,0
Astros,746411,Offensive,8,0
Astros,746411,Offensive,9,0
Red Sox,745680,Offensive,1,1
Red Sox,745680,Offensive,2,1
Red Sox,745680,Offensive,3,1
Red Sox,745680,Offensive,4,0
Red Sox,745680,Offensive,5,0
Red Sox,745680,Offensive,6,0
Red Sox,745680,Offensive,7,1
Red Sox,745680,Offensive,8,0
Red Sox,745680,Offensive,9,0
Red Sox,745680,Offensive,10,0
Athletics,745680,Offensive,1,0
Athletics,745680,Offensive,2,2
Athletics,745680,Offensive,3,2
Athletics,745680,Offensive,4,0
Athletics,745680,Offensive,5,0
Athletics,745680,Offensive,6,0
Athletics,745680,Offensive,7,0
Athletics,745680,Offensive,8,0
Athletics,745680,Offensive,9,0
Athletics,745680,Offensive,10,0
Guardians,745273,Offensive,1,0
Guardians,745273,Offensive,2,0
Guardians,745273,Offensive,3,0
Guardians,745273,Offensive,4,3
Guardians,745273,Offensive,5,1
Guardians,745273,Offensive,6,0
Guardians,745273,Offensive,7,1
Guardians,745273,Offensive,8,0
Guardians,745273,Offensive,9,0
Mariners,745273,Offensive,1,0
Mariners,745273,Offensive,2,0
Mariners,745273,Offensive,3,0
Mariners,745273,Offensive,4,0
Mariners,745273,Offensive,5,0
Mariners,745273,Offensive,6,0
Mariners,745273,Offensive,7,2
Mariners,745273,Offensive,8,0
Mariners,745273,Offensive,9,0
Cardinals,745439,Offensive,1,0
Cardinals,745439,Offensive,2,0
Cardinals,745439,Offensive,3,1
Cardinals,745439,Offensive,4,0
Cardinals,745439,Offensive,5,0
Cardinals,745439,Offensive,6,2
Cardinals,745439,Offensive,7,0
Cardinals,745439,Offensive,8,2
Cardinals,745439,Offensive,9,0
Padres,745439,Offensive,1,0
Padres,745439,Offensive,2,1
Padres,745439,Offensive,3,0
Padres,745439,Offensive,4,1
Padres,745439,Offensive,5,0
Padres,745439,Offensive,6,0
Padres,745439,Offensive,7,0
Padres,745439,Offensive,8,0
Padres,745439,Offensive,9,0
Yankees,747220,Offensive,1,0
Yankees,747220,Offensive,2,0
Yankees,747220,Offensive,3,0
Yankees,747220,Offensive,4,0
Yankees,747220,Offensive,5,0
Yankees,747220,Offensive,6,0
Yankees,747220,Offensive,7,0
Yankees,747220,Offensive,8,0
Yankees,747220,Offensive,9,0
D-backs,747220,Offensive,1,3
D-backs,747220,Offensive,2,0
D-backs,747220,Offensive,3,0
D-backs,747220,Offensive,4,0
D-backs,747220,Offensive,5,0
D-backs,747220,Offensive,6,0
D-backs,747220,Offensive,7,3
D-backs,747220,Offensive,8,1
D-backs,747220,Offensive,9,0
Giants,746169,Offensive,1,0
Giants,746169,Offensive,2,1
Giants,746169,Offensive,3,1
Giants,746169,Offensive,4,0
Giants,746169,Offensive,5,0
Giants,746169,Offensive,6,2
Giants,746169,Offensive,7,0
Giants,746169,Offensive,8,0
Giants,746169,Offensive,9,0
Dodgers,746169,Offensive,1,1
Dodgers,746169,Offensive,2,0
Dodgers,746169,Offensive,3,1
Dodgers,746169,Offensive,4,3
Dodgers,746169,Offensive,5,0
Dodgers,746169,Offensive,6,0
Dodgers,746169,Offensive,7,0
Dodgers,746169,Offensive,8,0
Dodgers,746169,Offensive,9,0
Tigers,745844,Offensive,1,0
Tigers,745844,Offensive,2,0
Tigers,745844,Offensive,3,0
Tigers,745844,Offensive,4,0
Tigers,745844,Offensive,5,0
Tigers,745844,Offensive,6,1
Tigers,745844,Offensive,7,1
Tigers,745844,Offensive,8,1
Tigers,745844,Offensive,9,0
Tigers,745844,Offensive,10,0
Mets,745844,Offensive,1,0
Mets,745844,Offensive,2,0
Mets,745844,Offensive,3,2
Mets,745844,Offensive,4,0
Mets,745844,Offensive,5,1
Mets,745844,Offensive,6,0
Mets,745844,Offensive,7,0
Mets,745844,Offensive,8,0
Mets,745844,Offensive,9,0
Mets,745844,Offensive,10,0
Royals,747059,Offensive,1,1
Royals,747059,Offensive,2,0
Royals,747059,Offensive,3,1
Royals,747059,Offensive,4,0
Royals,747059,Offensive,5,0
Royals,747059,Offensive,6,0
Royals,747059,Offensive,7,1
Royals,747059,Offensive,8,0
Royals,747059,Offensive,9,0
Orioles,747059,Offensive,1,0
Orioles,747059,Offensive,2,0
Orioles,747059,Offensive,3,0
Orioles,747059,Offensive,4,0
Orioles,747059,Offensive,5,0
Orioles,747059,Offensive,6,0
Orioles,747059,Offensive,7,0
Orioles,747059,Offensive,8,2
Orioles,747059,Offensive,9,2
Rangers,745114,Offensive,1,0
Rangers,745114,Offensive,2,0
Rangers,745114,Offensive,3,0
Rangers,745114,Offensive,4,0
Rangers,745114,Offensive,5,0
Rangers,745114,Offensive,6,1
Rangers,745114,Offensive,7,0
Rangers,745114,Offensive,8,0
Rangers,745114,Offensive,9,3
Rays,745114,Offensive,1,0
Rays,745114,Offensive,2,0
Rays,745114,Offensive,3,0
Rays,745114,Offensive,4,0
Rays,745114,Offensive,5,0
Rays,745114,Offensive,6,0
Rays,745114,Offensive,7,0
Rays,745114,Offensive,8,0
Rays,745114,Offensive,9,1
Angels,746083,Offensive,1,2
Angels,746083,Offensive,2,0
Angels,746083,Offensive,3,2
Angels,746083,Offensive,4,0
Angels,746083,Offensive,5,2
Angels,746083,Offensive,6,0
Angels,746083,Offensive,7,3
Angels,746083,Offensive,8,1
Angels,746083,Offensive,9,0
Marlins,746083,Offensive,1,0
Marlins,746083,Offensive,2,0
Marlins,746083,Offensive,3,2
Marlins,746083,Offensive,4,0
Marlins,746083,Offensive,5,0
Marlins,746083,Offensive,6,0
Marlins,746083,Offensive,7,0
Marlins,746083,Offensive,8,0
Marlins,746083,Offensive,9,0
Twins,746008,Offensive,1,0
Twins,746008,Offensive,2,0
Twins,746008,Offensive,3,0
Twins,746008,Offensive,4,0
Twins,746008,Offensive,5,1
Twins,746008,Offensive,6,0
Twins,746008,Offensive,7,5
Twins,746008,Offensive,8,0
Twins,746008,Offensive,9,1
Brewers,746008,Offensive,1,0
Brewers,746008,Offensive,2,1
Brewers,746008,Offensive,3,0
Brewers,746008,Offensive,4,1
Brewers,746008,Offensive,5,1
Brewers,746008,Offensive,6,0
Brewers,746008,Offensive,7,0
Brewers,746008,Offensive,8,0
Brewers,746008,Offensive,9,0
Red Sox,745678,Offensive,1,0
Red Sox,745678,Offensive,2,0
Red Sox,745678,Offensive,3,0
Red Sox,745678,Offensive,4,1
Red Sox,745678,Offensive,5,0
Red Sox,745678,Offensive,6,0
Red Sox,745678,Offensive,7,0
Red Sox,745678,Offensive,8,0
Red Sox,745678,Offensive,9,0
Athletics,745678,Offensive,1,0
Athletics,745678,Offensive,2,0
Athletics,745678,Offensive,3,0
Athletics,745678,Offensive,4,0
Athletics,745678,Offensive,5,0
Athletics,745678,Offensive,6,0
Athletics,745678,Offensive,7,0
Athletics,745678,Offensive,8,0
Athletics,745678,Offensive,9,0
Yankees,747219,Offensive,1,0
Yankees,747219,Offensive,2,0
Yankees,747219,Offensive,3,0
Yankees,747219,Offensive,4,2
Yankees,747219,Offensive,5,0
Yankees,747219,Offensive,6,0
Yankees,747219,Offensive,7,0
Yankees,747219,Offensive,8,0
Yankees,747219,Offensive,9,0
Yankees,747219,Offensive,10,2
D-backs,747219,Offensive,1,0
D-backs,747219,Offensive,2,1
D-backs,747219,Offensive,3,0
D-backs,747219,Offensive,4,0
D-backs,747219,Offensive,5,1
D-backs,747219,Offensive,6,0
D-backs,747219,Offensive,7,0
D-backs,747219,Offensive,8,0
D-backs,747219,Offensive,9,0
D-backs,747219,Offensive,10,2
Reds,745603,Offensive,1,0
Reds,745603,Offensive,2,0
Reds,745603,Offensive,3,2
Reds,745603,Offensive,4,0
Reds,745603,Offensive,5,0
Reds,745603,Offensive,6,1
Reds,745603,Offensive,7,0
Reds,745603,Offensive,8,0
Reds,745603,Offensive,9,1
Phillies,745603,Offensive,1,0
Phillies,745603,Offensive,2,0
Phillies,745603,Offensive,3,0
Phillies,745603,Offensive,4,0
Phillies,745603,Offensive,5,0
Phillies,745603,Offensive,6,1
Phillies,745603,Offensive,7,0
Phillies,745603,Offensive,8,0
Phillies,745603,Offensive,9,0
Guardians,745275,Offensive,1,3
Guardians,745275,Offensive,2,2
Guardians,745275,Offensive,3,0
Guardians,745275,Offensive,4,3
Guardians,745275,Offensive,5,0
Guardians,745275,Offensive,6,0
Guardians,745275,Offensive,7,0
Guardians,745275,Offensive,8,0
Guardians,745275,Offensive,9,0
Mariners,745275,Offensive,1,0
Mariners,745275,Offensive,2,0
Mariners,745275,Offensive,3,0
Mariners,745275,Offensive,4,0
Mariners,745275,Offensive,5,0
Mariners,745275,Offensive,6,0
Mariners,745275,Offensive,7,0
Mariners,745275,Offensive,8,0
Mariners,745275,Offensive,9,0
Cardinals,745440,Offensive,1,0
Cardinals,745440,Offensive,2,0
Cardinals,745440,Offensive,3,0
Cardinals,745440,Offensive,4,1
Cardinals,745440,Offensive,5,0
Cardinals,745440,Offensive,6,0
Cardinals,745440,Offensive,7,0
Cardinals,745440,Offensive,8,1
Cardinals,745440,Offensive,9,0
Padres,745440,Offensive,1,1
Padres,745440,Offensive,2,1
Padres,745440,Offensive,3,0
Padres,745440,Offensive,4,1
Padres,745440,Offensive,5,0
Padres,745440,Offensive,6,0
Padres,745440,Offensive,7,0
Padres,745440,Offensive,8,0
Padres,745440,Offensive,9,0
Pirates,744869,Offensive,1,0
Pirates,744869,Offensive,2,2
Pirates,744869,Offensive,3,0
Pirates,744869,Offensive,4,0
Pirates,744869,Offensive,5,0
Pirates,744869,Offensive,6,1
Pirates,744869,Offensive,7,0
Pirates,744869,Offensive,8,0
Pirates,744869,Offensive,9,0
Nationals,744869,Offensive,1,0
Nationals,744869,Offensive,2,4
Nationals,744869,Offensive,3,0
Nationals,744869,Offensive,4,0
Nationals,744869,Offensive,5,0
Nationals,744869,Offensive,6,1
Nationals,744869,Offensive,7,0
Nationals,744869,Offensive,8,0
Nationals,744869,Offensive,9,0
Rockies,746900,Offensive,1,0
Rockies,746900,Offensive,2,0
Rockies,746900,Offensive,3,0
Rockies,746900,Offensive,4,0
Rockies,746900,Offensive,5,0
Rockies,746900,Offensive,6,2
Rockies,746900,Offensive,7,1
Rockies,746900,Offensive,8,5
Rockies,746900,Offensive,9,0
Cubs,746900,Offensive,1,0
Cubs,746900,Offensive,2,4
Cubs,746900,Offensive,3,0
Cubs,746900,Offensive,4,0
Cubs,746900,Offensive,5,1
Cubs,746900,Offensive,6,3
Cubs,746900,Offensive,7,0
Cubs,746900,Offensive,8,1
Cubs,746900,Offensive,9,0
Blue Jays,746407,Offensive,1,0
Blue Jays,746407,Offensive,2,0
Blue Jays,746407,Offensive,3,0
Blue Jays,746407,Offensive,4,0
Blue Jays,746407,Offensive,5,0
Blue Jays,746407,Offensive,6,0
Blue Jays,746407,Offensive,7,0
Blue Jays,746407,Offensive,8,0
Blue Jays,746407,Offensive,9,0
Astros,746407,Offensive,1,0
Astros,746407,Offensive,2,0
Astros,746407,Offensive,3,1
Astros,746407,Offensive,4,1
Astros,746407,Offensive,5,2
Astros,746407,Offensive,6,1
Astros,746407,Offensive,7,3
Astros,746407,Offensive,8,0
Astros,746407,Offensive,9,0
Giants,746163,Offensive,1,0
Giants,746163,Offensive,2,0
Giants,746163,Offensive,3,1
Giants,746163,Offensive,4,0
Giants,746163,Offensive,5,0
Giants,746163,Offensive,6,2
Giants,746163,Offensive,7,0
Giants,746163,Offensive,8,1
Giants,746163,Offensive,9,0
Dodgers,746163,Offensive,1,0
Dodgers,746163,Offensive,2,1
Dodgers,746163,Offensive,3,2
Dodgers,746163,Offensive,4,1
Dodgers,746163,Offensive,5,0
Dodgers,746163,Offensive,6,0
Dodgers,746163,Offensive,7,1
Dodgers,746163,Offensive,8,0
Dodgers,746163,Offensive,9,0
Braves,746816,Offensive,1,0
Braves,746816,Offensive,2,0
Braves,746816,Offensive,3,0
White Sox,746816,Offensive,1,0
White Sox,746816,Offensive,2,0
White Sox,746816,Offensive,3,0
Tigers,745843,Offensive,1,0
Tigers,745843,Offensive,2,1
Tigers,745843,Offensive,3,0
Tigers,745843,Offensive,4,0
Tigers,745843,Offensive,5,0
Tigers,745843,Offensive,6,0
Tigers,745843,Offensive,7,0
Tigers,745843,Offensive,8,0
Tigers,745843,Offensive,9,0
Mets,745843,Offensive,1,0
Mets,745843,Offensive,2,0
Mets,745843,Offensive,3,0
Mets,745843,Offensive,4,0
Mets,745843,Offensive,5,0
Mets,745843,Offensive,6,0
Mets,745843,Offensive,7,0
Mets,745843,Offensive,8,0
Mets,745843,Offensive,9,2
Tigers,745844,Offensive,1,0
Tigers,745844,Offensive,2,0
Tigers,745844,Offensive,3,0
Tigers,745844,Offensive,4,0
Tigers,745844,Offensive,5,0
Tigers,745844,Offensive,6,1
Tigers,745844,Offensive,7,1
Tigers,745844,Offensive,8,1
Tigers,745844,Offensive,9,0
Tigers,745844,Offensive,10,0
Mets,745844,Offensive,1,0
Mets,745844,Offensive,2,0
Mets,745844,Offensive,3,2
Mets,745844,Offensive,4,0
Mets,745844,Offensive,5,1
Mets,745844,Offensive,6,0
Mets,745844,Offensive,7,0
Mets,745844,Offensive,8,0
Mets,745844,Offensive,9,0
Mets,745844,Offensive,10,0
Tigers,745843,Offensive,1,0
Tigers,745843,Offensive,2,1
Tigers,745843,Offensive,3,0
Tigers,745843,Offensive,4,0
Tigers,745843,Offensive,5,0
Tigers,745843,Offensive,6,0
Tigers,745843,Offensive,7,0
Tigers,745843,Offensive,8,0
Tigers,745843,Offensive,9,0
Mets,745843,Offensive,1,0
Mets,745843,Offensive,2,0
Mets,745843,Offensive,3,0
Mets,745843,Offensive,4,0
Mets,745843,Offensive,5,0
Mets,745843,Offensive,6,0
Mets,745843,Offensive,7,0
Mets,745843,Offensive,8,0
Mets,745843,Offensive,9,2
Pirates,744870,Offensive,1,4
Pirates,744870,Offensive,2,1
Pirates,744870,Offensive,3,0
Pirates,744870,Offensive,4,0
Pirates,744870,Offensive,5,2
Pirates,744870,Offensive,6,0
Pirates,744870,Offensive,7,0
Pirates,744870,Offensive,8,0
Pirates,744870,Offensive,9,0
Nationals,744870,Offensive,1,0
Nationals,744870,Offensive,2,1
Nationals,744870,Offensive,3,0
Nationals,744870,Offensive,4,0
Nationals,744870,Offensive,5,1
Nationals,744870,Offensive,6,0
Nationals,744870,Offensive,7,0
Nationals,744870,Offensive,8,2
Nationals,744870,Offensive,9,0
Guardians,745928,Offensive,1,0
Guardians,745928,Offensive,2,0
Guardians,745928,Offensive,3,0
Guardians,745928,Offensive,4,3
Guardians,745928,Offensive,5,0
Guardians,745928,Offensive,6,1
Guardians,745928,Offensive,7,0
Guardians,745928,Offensive,8,0
Guardians,745928,Offensive,9,0
Twins,745928,Offensive,1,0
Twins,745928,Offensive,2,0
Twins,745928,Offensive,3,0
Twins,745928,Offensive,4,0
Twins,745928,Offensive,5,1
Twins,745928,Offensive,6,0
Twins,745928,Offensive,7,1
Twins,745928,Offensive,8,0
Twins,745928,Offensive,9,0
Marlins,745200,Offensive,1,0
Marlins,745200,Offensive,2,0
Marlins,745200,Offensive,3,0
Marlins,745200,Offensive,4,1
Marlins,745200,Offensive,5,3
Marlins,745200,Offensive,6,1
Marlins,745200,Offensive,7,0
Marlins,745200,Offensive,8,0
Marlins,745200,Offensive,9,0
Cardinals,745200,Offensive,1,0
Cardinals,745200,Offensive,2,1
Cardinals,745200,Offensive,3,0
Cardinals,745200,Offensive,4,0
Cardinals,745200,Offensive,5,2
Cardinals,745200,Offensive,6,0
Cardinals,745200,Offensive,7,5
Cardinals,745200,Offensive,8,0
Cardinals,745200,Offensive,9,0
White Sox,746327,Offensive,1,0
White Sox,746327,Offensive,2,0
White Sox,746327,Offensive,3,0
White Sox,746327,Offensive,4,0
White Sox,746327,Offensive,5,0
White Sox,746327,Offensive,6,1
White Sox,746327,Offensive,7,0
White Sox,746327,Offensive,8,0
White Sox,746327,Offensive,9,0
Royals,746327,Offensive,1,0
Royals,746327,Offensive,2,1
Royals,746327,Offensive,3,0
Royals,746327,Offensive,4,1
Royals,746327,Offensive,5,0
Royals,746327,Offensive,6,0
Royals,746327,Offensive,7,8
Royals,746327,Offensive,8,0
Royals,746327,Offensive,9,0
Blue Jays,745764,Offensive,1,0
Blue Jays,745764,Offensive,2,0
Blue Jays,745764,Offensive,3,0
Blue Jays,745764,Offensive,4,0
Blue Jays,745764,Offensive,5,0
Blue Jays,745764,Offensive,6,0
Blue Jays,745764,Offensive,7,1
Blue Jays,745764,Offensive,8,0
Blue Jays,745764,Offensive,9,2
Yankees,745764,Offensive,1,0
Yankees,745764,Offensive,2,0
Yankees,745764,Offensive,3,0
Yankees,745764,Offensive,4,0
Yankees,745764,Offensive,5,0
Yankees,745764,Offensive,6,0
Yankees,745764,Offensive,7,0
Yankees,745764,Offensive,8,0
Yankees,745764,Offensive,9,0
Athletics,746497,Offensive,1,0
Athletics,746497,Offensive,2,0
Athletics,746497,Offensive,3,0
Athletics,746497,Offensive,4,0
Athletics,746497,Offensive,5,0
Athletics,746497,Offensive,6,2
Athletics,746497,Offensive,7,2
Athletics,746497,Offensive,8,0
Athletics,746497,Offensive,9,0
Tigers,746497,Offensive,1,0
Tigers,746497,Offensive,2,0
Tigers,746497,Offensive,3,0
Tigers,746497,Offensive,4,3
Tigers,746497,Offensive,5,0
Tigers,746497,Offensive,6,1
Tigers,746497,Offensive,7,0
Tigers,746497,Offensive,8,1
Tigers,746497,Offensive,9,0
Dodgers,746897,Offensive,1,2
Dodgers,746897,Offensive,2,0
Dodgers,746897,Offensive,3,0
Dodgers,746897,Offensive,4,0
Dodgers,746897,Offensive,5,3
Dodgers,746897,Offensive,6,0
Dodgers,746897,Offensive,7,2
Dodgers,746897,Offensive,8,0
Dodgers,746897,Offensive,9,0
Cubs,746897,Offensive,1,0
Cubs,746897,Offensive,2,5
Cubs,746897,Offensive,3,1
Cubs,746897,Offensive,4,0
Cubs,746897,Offensive,5,0
Cubs,746897,Offensive,6,3
Cubs,746897,Offensive,7,0
Cubs,746897,Offensive,8,0
Cubs,746897,Offensive,9,0
Rays,746576,Offensive,1,1
Rays,746576,Offensive,2,1
Rays,746576,Offensive,3,0
Rays,746576,Offensive,4,0
Rays,746576,Offensive,5,0
Rays,746576,Offensive,6,0
Rays,746576,Offensive,7,0
Rays,746576,Offensive,8,0
Rays,746576,Offensive,9,5
Rockies,746576,Offensive,1,1
Rockies,746576,Offensive,2,0
Rockies,746576,Offensive,3,0
Rockies,746576,Offensive,4,0
Rockies,746576,Offensive,5,0
Rockies,746576,Offensive,6,3
Rockies,746576,Offensive,7,0
Rockies,746576,Offensive,8,2
Rockies,746576,Offensive,9,4
Orioles,745524,Offensive,1,0
Orioles,745524,Offensive,2,1
Orioles,745524,Offensive,3,1
Orioles,745524,Offensive,4,0
Orioles,745524,Offensive,5,0
Orioles,745524,Offensive,6,0
Orioles,745524,Offensive,7,2
Orioles,745524,Offensive,8,1
Orioles,745524,Offensive,9,0
Pirates,745524,Offensive,1,0
Pirates,745524,Offensive,2,0
Pirates,745524,Offensive,3,0
Pirates,745524,Offensive,4,0
Pirates,745524,Offensive,5,1
Pirates,745524,Offensive,6,0
Pirates,745524,Offensive,7,1
Pirates,745524,Offensive,8,0
Pirates,745524,Offensive,9,0
Padres,745361,Offensive,1,1
Padres,745361,Offensive,2,0
Padres,745361,Offensive,3,1
Padres,745361,Offensive,4,0
Padres,745361,Offensive,5,0
Padres,745361,Offensive,6,0
Padres,745361,Offensive,7,0
Padres,745361,Offensive,8,0
Padres,745361,Offensive,9,0
Giants,745361,Offensive,1,1
Giants,745361,Offensive,2,0
Giants,745361,Offensive,3,0
Giants,745361,Offensive,4,0
Giants,745361,Offensive,5,0
Giants,745361,Offensive,6,1
Giants,745361,Offensive,7,0
Giants,745361,Offensive,8,0
Giants,745361,Offensive,9,1
Mets,746733,Offensive,1,0
Mets,746733,Offensive,2,0
Mets,746733,Offensive,3,0
Mets,746733,Offensive,4,0
Mets,746733,Offensive,5,1
Mets,746733,Offensive,6,0
Mets,746733,Offensive,7,1
Mets,746733,Offensive,8,1
Mets,746733,Offensive,9,0
Reds,746733,Offensive,1,1
Reds,746733,Offensive,2,0
Reds,746733,Offensive,3,0
Reds,746733,Offensive,4,0
Reds,746733,Offensive,5,0
Reds,746733,Offensive,6,0
Reds,746733,Offensive,7,0
Reds,746733,Offensive,8,0
Reds,746733,Offensive,9,1
Phillies,744874,Offensive,1,0
Phillies,744874,Offensive,2,3
Phillies,744874,Offensive,3,0
Phillies,744874,Offensive,4,0
Phillies,744874,Offensive,5,0
Phillies,744874,Offensive,6,0
Phillies,744874,Offensive,7,1
Phillies,744874,Offensive,8,0
Phillies,744874,Offensive,9,0
Nationals,744874,Offensive,1,0
Nationals,744874,Offensive,2,0
Nationals,744874,Offensive,3,0
Nationals,744874,Offensive,4,0
Nationals,744874,Offensive,5,0
Nationals,744874,Offensive,6,0
Nationals,744874,Offensive,7,0
Nationals,744874,Offensive,8,0
Nationals,744874,Offensive,9,0
D-backs,747143,Offensive,1,3
D-backs,747143,Offensive,2,0
D-backs,747143,Offensive,3,0
D-backs,747143,Offensive,4,2
D-backs,747143,Offensive,5,0
D-backs,747143,Offensive,6,0
D-backs,747143,Offensive,7,0
D-backs,747143,Offensive,8,0
D-backs,747143,Offensive,9,0
D-backs,747143,Offensive,10,0
Braves,747143,Offensive,1,1
Braves,747143,Offensive,2,0
Braves,747143,Offensive,3,1
Braves,747143,Offensive,4,0
Braves,747143,Offensive,5,0
Braves,747143,Offensive,6,0
Braves,747143,Offensive,7,0
Braves,747143,Offensive,8,1
Braves,747143,Offensive,9,2
Braves,747143,Offensive,10,1
White Sox,746328,Offensive,1,0
White Sox,746328,Offensive,2,1
White Sox,746328,Offensive,3,0
White Sox,746328,Offensive,4,0
White Sox,746328,Offensive,5,0
White Sox,746328,Offensive,6,0
White Sox,746328,Offensive,7,0
White Sox,746328,Offensive,8,0
White Sox,746328,Offensive,9,0
Royals,746328,Offensive,1,1
Royals,746328,Offensive,2,0
Royals,746328,Offensive,3,0
Royals,746328,Offensive,4,0
Royals,746328,Offensive,5,0
Royals,746328,Offensive,6,0
Royals,746328,Offensive,7,0
Royals,746328,Offensive,8,1
Royals,746328,Offensive,9,0
Astros,745033,Offensive,1,0
Astros,745033,Offensive,2,0
Astros,745033,Offensive,3,0
Astros,745033,Offensive,4,0
Astros,745033,Offensive,5,0
Astros,745033,Offensive,6,0
